obs_id	proj_code	locality	CAT_sp	specificity_cat	fifty	remove_cat	singlecat	cat_5	plant	common_plants_only	five	PLANT_sp	obs_date	guild	para_obs_id	para_specimen_no	USNMNM	PAR_sp	plus	GENERAL	rarity	Par_remove	singlepara_1	host_sp	source_obs_id	family_par	specificity_par
161878	BETADIV	Yapsiei	Dysaethria		0	0	1	0	SYW	Yes	1	"Syzygium cf. ""stipulare"""	26.01.2004	CAT											243552		
161879	BETADIV	Yapsiei	Dysaethria		0	0	1	0	PYB	No	0	Psychotria cf. hollandiae	26.01.2004	CAT											243553		
161880	BETADIV	Yapsiei	Cyclophora sp. AAF7883		0	0	1	0	MAU	Yes	0	Macaranga novoguineensis	30.01.2004	CAT											243554		
161881	BETADIV	Yapsiei	Cyclophora sp. AAF7884		0	0	0	0	MAR	No	1	Macaranga tsonane	25.02.2004	CAT											243555		
161882	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	17.03.2004	CAT											243556		
161883	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	15.03.2004	CAT											243557		
161884	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	16.03.2004	CAT											243558		
161885	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	10.03.2004	CAT											243559		
161886	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	02.03.2004	CAT											243560		
161887	BETADIV	Yapsiei	Rhodoneura aurata		1	0	0	1	MAR	No	1	Macaranga tsonane	10.03.2004	CAT											243561		
161888	BETADIV	Yapsiei	Mellea ordinaria complex		1	0	0	1	MAX	Yes	1	Macaranga clavata	11.03.2004	CAT											243562		
161889	BETADIV	Yapsiei	Philiris moira		1	0	0	1	PUN	Yes	0	Ficus pungens	27.02.2004	CAT											243563		
161890	BETADIV	Yapsiei	Philiris moira		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	27.02.2004	CAT											243564		
161891	BETADIV	Yapsiei	Philiris moira		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	18.03.2004	CAT											243565		
161892	BETADIV	Yapsiei	Philiris moira		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	11.03.2004	CAT											243566		
161893	BETADIV	Yapsiei	Philiris moira		1	0	0	1	PUN	Yes	0	Ficus pungens	16.03.2004	CAT											243567		
161894	BETADIV	Yapsiei	Meekiaria purpurea		1	0	0	1	PYB	No	0	Psychotria cf. hollandiae	16.03.2004	CAT											243568		
161895	BETADIV	Yapsiei	Meekiaria sp. AAA3378		1	0	0	1	PYR	No	0	Psychotria aff. ectasiphylla	05.03.2004	CAT											243569		
161896	BETADIV	Yapsiei	Meekiaria sp. AAA3378		1	0	0	1	PYR	No	0	Psychotria aff. ectasiphylla	05.03.2004	CAT											243570		
161897	BETADIV	Yapsiei	Meekiaria sp. AAA3378		1	0	0	1	PYR	No	0	Psychotria aff. ectasiphylla	11.03.2004	CAT											243571		
161898	BETADIV	Yapsiei	Meekiaria sp. BOLD:AAA3374		1	0	0	1	PYR	No	0	Psychotria aff. ectasiphylla	15.03.2004	CAT											243572		
161899	BETADIV	Yapsiei	Meekiaria sp. AAA3378		1	0	0	1	PYR	No	0	Psychotria aff. ectasiphylla	15.03.2004	CAT											243573		
161900	BETADIV	Yapsiei	Meekiaria sp. AAA3378		1	0	0	1	PYR	No	0	Psychotria aff. ectasiphylla	11.03.2004	CAT											243574		
161901	BETADIV	Yapsiei	Meekiaria purpurea		1	0	0	1	PYB	No	0	Psychotria cf. hollandiae	15.03.2004	CAT											243575		
161902	BETADIV	Yapsiei	Meekiaria sp. BOLD:AAA3374		1	0	0	1	PYB	No	0	Psychotria cf. hollandiae	18.03.2004	CAT											243576		
161903	BETADIV	Yapsiei	Mellea ordinaria complex		1	0	0	1	MAX	Yes	1	Macaranga clavata	15.03.2004	CAT											243577		
161904	BETADIV	Yapsiei	Mellea ordinaria complex		1	0	0	1	MAX	Yes	1	Macaranga clavata	18.03.2004	CAT											243578		
161905	BETADIV	Yapsiei	Mellea ramifera		1	0	0	1	MAU	Yes	0	Macaranga novoguineensis	09.03.2004	CAT											243579		
161906	BETADIV	Yapsiei	Meekiaria sp. BOLD:AAA3374		1	0	0	1	PYB	No	0	Psychotria cf. hollandiae	12.03.2004	CAT											243580		
161907	BETADIV	Yapsiei	Meekiaria sp. BOLD:AAA3374		1	0	0	1	PYR	No	0	Psychotria aff. ectasiphylla	19.03.2004	CAT											243581		
161908	BETADIV	Yapsiei	Meekiaria sp. BOLD:AAA3374		1	0	0	1	PYB	No	0	Psychotria cf. hollandiae	15.03.2004	CAT											243582		
161909	BETADIV	Yapsiei	Meekiaria sp. BOLD:AAA3374		1	0	0	1	PYB	No	0	Psychotria cf. hollandiae	16.03.2004	CAT											243583		
161910	BETADIV	Yapsiei	Meekiaria sp. BOLD:AAA3374		1	0	0	1	PYR	No	0	Psychotria aff. ectasiphylla	21.02.2004	CAT											243584		
161911	BETADIV	Yapsiei	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	11.03.2004	CAT											243585		
161912	BETADIV	Yapsiei	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	18.03.2004	CAT											243586		
161913	BETADIV	Yapsiei	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	18.03.2004	CAT											243587		
161914	BETADIV	Yapsiei	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	16.03.2004	CAT											243588		
161915	BETADIV	Yapsiei	Talanga excelsalis		1	0	0	1	COP	Yes	0	Ficus copiosa	18.03.2004	CAT											243589		
161958	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243840		
161959	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243841		
161960	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243842		
161961	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243843		
161962	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	17.03.2004	CAT											243844		
161963	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243845		
161964	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243846		
161965	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	17.03.2004	CAT											243847		
161966	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243848		
161967	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243849		
161968	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	17.03.2004	CAT											243850		
161969	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243851		
161970	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243852		
161971	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243853		
161972	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243854		
161973	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	17.03.2004	CAT											243855		
161974	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	16.03.2004	CAT											243856		
161975	BETADIV	Yapsiei	Asota caricae		1	0	0	1	PAR	Yes	0	Ficus pachyrrhachis	17.03.2004	CAT											243857		
